   Year      Age       Female          Male         Total
   1820       57       138569.80    126065.95    264635.75 
   1820       58       134968.01    122666.15    257634.15 
   1820       59       128897.14    119063.35    247960.49 
   1820       60       123450.54    115999.56    239450.10 
   1820       61       119561.30    112247.83    231809.12 
   1820       62       115032.98    107948.24    222981.21 
   1820       63       109572.55    102809.35    212381.90 
   1820       64       103657.59     97537.78    201195.36 
   1820       65        98565.42     92998.99    191564.42 
   1820       66        92971.37     87686.38    180657.75 
   1820       67        86947.28     81932.30    168879.58 
   1820       68        80685.23     75922.74    156607.97 
   1820       69        74857.24     70065.17    144922.41 
   1820       70        69083.51     64256.98    133340.49 
   1820       71        62662.62     58216.79    120879.41 
   1820       72        56295.05     52290.35    108585.40 
   1820       73        50477.02     46935.06     97412.08 
   1820       74        45071.50     42199.12     87270.62 
   1820       75        39911.46     37662.25     77573.71 
   1820       76        35397.27     33455.36     68852.63 
   1820       77        31050.87     29339.49     60390.36 
   1820       78        26609.57     25070.59     51680.15 
   1820       79        22845.15     20784.01     43629.16 
   1820       80        19573.15     18296.75     37869.90 
   1820       81        16529.52     15369.39     31898.91 
   1820       82        13725.36     12720.50     26445.86 
   1820       83        11217.33     10402.24     21619.57 
   1820       84         9050.98      8432.16     17483.14 
   1820       85         7250.68      6798.57     14049.25 
   1820       86         5814.27      5484.71     11298.99 
   1820       87         4667.97      4412.28      9080.26 
   1820       88         3741.70      3518.50      7260.21 
   1820       89         2986.93      2778.33      5765.27 
   1820       90         2352.51      2163.93      4516.44 
   1820       91         1810.94      1657.17      3468.11 
   1820       92         1364.01      1253.85      2617.86 
   1820       93         1016.20       948.10      1964.30 
   1820       94          748.10       715.85      1463.95 
   1820       95          537.76       532.40      1070.16 
   1820       96          375.81       381.22       757.03 
   1820       97          250.31       257.13       507.44 
   1820       98          154.15       164.26       318.41 
   1820       99           86.34        94.42       180.76 
   1820      100           48.09        51.79        99.88 
   1820      101           30.18        33.67        63.86 
   1820      102           17.93        20.47        38.39 
   1820      103           10.23        12.40        22.63 
   1820      104            5.45         7.38        12.82 
   1820      105            2.73         3.93         6.66 
   1820      106            1.20         1.99         3.19 
   1820      107            0.40         0.81         1.21 
   1820      108            0.14         0.41         0.54 
   1820      109            0.00         0.14         0.14 
   1820      110           0.00         0.00         0.00 
   1821        0       438346.64    460560.01    898906.65 
   1821        1       392450.54    402169.93    794620.47 
   1821        2       358933.29    363176.28    722109.57 
   1821        3       344411.33    348111.25    692522.58 
   1821        4       338416.86    341770.65    680187.51 
   1821        5       329095.39    337172.72    666268.11 
   1821        6       320061.36    334091.89    654153.26 
   1821        7       313612.71    327209.55    640822.26 
   1821        8       308104.51    321304.84    629409.35 
   1821        9       302208.39    314987.55    617195.94 
   1821       10       297342.43    310889.03    608231.46 
   1821       11       292460.27    306284.46    598744.72 
   1821       12       289738.86    303349.28    593088.14 
   1821       13       286734.15    300202.02    586936.17 
   1821       14       280666.89    293982.07    574648.96 
   1821       15       281401.63    289375.08    570776.71 
   1821       16       281014.02    283029.42    564043.44 
   1821       17       277876.83    280317.22    558194.05 
   1821       18       274620.86    277489.45    552110.31 
   1821       19       272779.89    275939.95    548719.84 
   1821       20       277353.72    275078.19    552431.91 
   1821       21       279458.08    272332.81    551790.89 
   1821       22       274377.29    267091.45    541468.73 
   1821       23       267347.68    259814.64    527162.32 
