REGISTRY,ETHNIC_GROUP,YEAR,SEX,N_AGR,TOTAL,P0_4,P5_9,P10_14,P15_19,P20_24,P25_29,P30_34,P35_39,P40_44,P45_49,P50_54,P55_59,P60_64,P65_69,P70_74,P75_79,P80_84,P85,P_unk
84006,2,2007,2,16,194866,14405,14616,16005,17020,14486,14515,13402,15033,15533,14035,11439,9713,7381,5583,4312,7388,0,0,0
84007,1,1975,1,18,569649,43713,47839,55215,53020,52398,57797,48466,38921,34952,33423,31201,24404,18162,12549,8252,4976,2746,1615,0
84007,1,1975,2,18,595452,41442,45509,52545,51068,54466,57924,49799,38691,34750,34235,33085,26126,21471,17902,14140,10451,7029,4819,0
84007,1,1976,1,18,569796,40746,47430,53195,53650,53601,59237,48772,39732,34602,33237,30991,24881,18466,12969,8605,5158,2869,1655,0
84007,1,1976,2,18,596023,38613,45108,50659,51442,54915,59664,50383,39643,34570,33791,32951,26824,21677,18447,14670,10567,7170,4929,0
84007,1,1977,1,18,575321,39541,46830,51737,53953,55068,57746,52984,41410,34847,33320,30914,25653,18980,13321,8918,5390,2983,1726,0
84007,1,1977,2,18,602837,37398,44539,49312,51670,55930,58532,54895,41450,34989,33672,32891,27833,22137,18860,15135,11044,7296,5254,0
84007,1,1978,1,18,579302,38828,45803,50130,53795,55806,57471,54373,44196,35339,33245,30947,26401,19502,13748,9284,5576,3054,1804,0
84007,1,1978,2,18,608692,36673,43596,47803,51439,56468,58687,56611,44312,35610,33489,32874,28826,22610,19313,15642,11426,7695,5618,0
84007,1,1979,1,18,585964,38618,44712,49014,53621,56330,57750,56657,46459,36209,33376,30995,27316,20168,14221,9700,5809,3098,1911,0
84007,1,1979,2,18,616837,36447,42548,46792,51193,56812,59397,59252,46631,36598,33459,32863,30012,23271,19590,16222,11833,7970,5947,0
84007,1,1980,1,18,591845,38701,43448,48522,52971,56800,58521,58735,48126,36964,33391,31073,27916,20728,14755,10036,6036,3122,2000,0
84007,1,1980,2,18,623758,36490,41328,46294,50579,57079,60390,61578,48494,37589,33353,32816,30786,23790,19899,16644,12274,8102,6273,0
84007,1,1981,1,18,598675,39993,41371,48365,51321,57459,60100,61661,49020,38335,33791,31045,27807,21333,15081,10458,6247,3216,2072,0
84007,1,1981,2,18,630461,37727,39360,46070,48980,57686,61604,64163,49571,39221,33762,32589,30655,24394,20199,17076,12616,8265,6523,0
84007,1,1982,1,18,605717,40843,40354,47625,49584,57846,62046,61032,53383,40196,34155,31050,27511,21829,15508,10802,6481,3335,2137,0
84007,1,1982,2,18,636207,38563,38377,45298,47276,57786,62971,62794,53987,41286,34103,32398,30231,24892,20614,17424,12925,8473,6809,0
84007,1,1983,1,18,618161,42067,40333,47093,48410,58810,64190,62241,55519,43432,35217,30967,27881,22255,16026,11280,6776,3436,2228,0
84007,1,1983,2,18,647520,39732,38355,44745,45916,58466,64536,63480,56204,44787,35154,32168,30407,25404,21037,17973,13248,8770,7138,0
84007,1,1984,1,18,634234,43197,40983,46189,47735,60054,66404,64333,58632,46222,36796,31222,28339,22746,16747,11596,7184,3563,2292,0
84007,1,1984,2,18,662963,40817,38992,43810,45232,59593,66290,65097,59411,47897,36733,32296,30638,25981,21637,18295,13715,9120,7409,0
84007,1,1985,1,18,654622,44876,42357,45472,48197,61065,68941,67192,61851,49091,38358,32024,28842,23283,17488,11906,7538,3733,2408,0
84007,1,1985,2,18,682816,42414,40343,43039,45488,60599,68440,67488,62763,50998,38322,33020,30840,26650,22417,18558,14148,9549,7740,0
84007,1,1986,1,18,674121,46377,44092,44049,49285,61052,71791,69765,65707,51342,40276,32748,29218,23696,18260,12200,7830,3918,2515,0
84007,1,1986,2,18,701129,43851,42023,41644,46341,60317,70798,69570,66653,53411,40225,33600,30982,27206,23305,18793,14479,9941,7990,0
84007,1,1987,1,18,691299,47898,45243,43532,49759,60309,73613,72304,65481,56974,42693,33463,29680,23960,19071,12475,8096,4112,2636,0
84007,1,1987,2,18,718314,45299,43167,41071,46639,59662,72487,71849,66477,59503,42698,34190,31195,27517,24242,18896,14838,10303,8281,0
84007,1,1988,1,18,705538,49525,46451,43576,49926,59306,75032,74007,66203,59583,45900,34379,29572,24403,19388,12940,8350,4306,2691,0
84007,1,1988,2,18,731095,46863,44346,41053,46564,58313,73554,73081,67218,62279,45919,34959,30869,27912,24707,19167,15164,10618,8509,0
84007,1,1989,1,18,714665,51124,46826,43818,49101,58231,75797,74640,66811,62252,47942,35198,29376,24598,19868,13181,8540,4564,2798,0
84007,1,1989,2,18,739052,48370,44729,41239,45567,56951,74011,73354,67888,65103,48006,35679,30455,28001,25330,19231,15345,10942,8851,0
84007,1,1990,1,18,722734,51892,46913,44143,47716,57957,75979,75595,67883,64755,49553,35799,29598,24674,20237,13524,8760,4844,2912,0
84007,1,1990,2,18,745635,49076,44821,41528,44049,56225,73838,73875,68855,67564,49656,36264,30573,27838,25850,19417,15620,11313,9273,0
84007,1,1991,1,18,735002,52066,47198,45449,45777,58111,75567,78270,70105,67508,50756,37230,30037,24850,20285,14341,9314,5072,3066,0
84007,1,1991,2,18,756189,49313,45127,42701,42156,56225,72947,75793,70509,69892,50814,37839,30887,27881,25858,20426,16252,11723,9846,0
84007,1,1992,1,18,748997,52570,47960,46889,45174,57790,75042,80354,72518,66192,55894,39065,30588,24960,20428,15086,9873,5361,3253,0
84007,1,1992,2,18,768592,49807,45847,44068,41670,55959,71889,77218,72224,68094,56167,39783,31369,27707,25881,21345,16854,12241,10469,0
84007,1,1993,1,18,766732,52999,49201,48486,46114,58287,74830,82367,74894,66819,58278,42232,31525,24935,20849,15576,10231,5656,3453,0
84007,1,1993,2,18,782461,50231,46900,45627,42127,55870,70582,78603,73975,68140,58574,43192,32201,27507,26039,21989,17145,12736,11023,0
84007,1,1994,1,18,782548,52912,50188,49206,47242,57920,74886,84419,77185,67991,60938,44771,32710,25038,20982,15880,10710,5907,3663,0
84007,1,1994,2,18,794745,50101,47842,46383,42710,55071,69798,79754,75494,68789,61312,45891,33369,27522,25878,22463,17619,13089,11660,0
84007,1,1995,1,18,798117,52874,51672,50084,49050,57265,76032,85219,79149,69284,63155,46867,33370,25474,21205,16146,11219,6198,3854,0
84007,1,1995,2,18,806311,50013,49162,47284,43770,53756,70052,79886,76863,69718,63610,48162,34040,27908,25649,22768,18068,13460,12142,0
84007,1,1996,1,18,810807,53040,52723,50816,50869,56011,78314,84459,80647,70805,65326,48016,34459,25693,21341,16056,11780,6463,3989,0
84007,1,1996,2,18,814592,50092,50159,47910,44948,51915,71529,78388,77557,70551,65948,49494,35113,27954,25528,22628,18684,13672,12522,0
84007,1,1997,1,18,824469,53314,53612,51288,52464,57047,80349,83671,81527,72233,63689,52930,35877,25915,21303,16105,12214,6720,4211,0
84007,1,1997,2,18,821856,50454,50988,48338,45872,51358,72085,76536,77528,71358,64479,54611,36462,28021,25203,22478,19316,13824,12945,0
84007,1,1998,1,18,837686,54455,54386,52202,53904,58862,81511,82509,81890,73484,63599,54983,38326,26455,20953,16316,12512,6908,4431,0
84007,1,1998,2,18,828692,51499,51786,49027,46681,51486,72144,74423,77263,71998,64455,56755,38883,28398,24410,22398,19854,13916,13316,0
84007,1,1999,1,18,851808,56209,55134,53412,55055,61970,81725,81536,82328,74415,64117,57074,40167,27069,20722,16463,12646,7152,4614,0
84007,1,1999,2,18,835634,53239,52380,50101,47211,52149,71684,72440,76781,72136,64971,59209,40584,28922,24031,22395,19958,13908,13535,0
84007,1,2000,1,18,869745,58187,55949,55019,56303,65792,82097,82343,82376,75455,65408,59097,41824,27433,20846,16716,12726,7379,4795,0
84007,1,2000,2,18,845787,55088,53239,51582,47881,53604,70789,72071,75980,72545,66203,61483,42054,29261,24100,22311,19992,13920,13684,0
84007,1,2001,1,18,880436,61668,56287,56108,55988,63172,79413,85261,81464,77103,66691,61351,43585,28797,21274,17189,12549,7628,4908,0
84007,1,2001,2,18,852456,58323,54006,52349,48929,49858,67596,74060,74423,73492,66876,64116,43922,30357,24223,22306,19750,14132,13738,0
84007,1,2002,1,18,884672,64217,56235,55895,55266,60689,76144,86342,80154,78240,67801,60135,47877,31042,21487,17629,12648,7806,5065,0
84007,1,2002,2,18,853124,60483,53735,52684,49059,46621,64339,74231,72554,73951,67762,62528,48971,31976,24422,22192,19432,14446,13738,0
84007,1,2003,1,18,913068,68909,57647,57612,57343,64142,78966,85508,80136,80127,70471,60852,50408,33455,22210,17666,13480,8598,5538,0
84007,1,2003,2,18,886308,65467,55103,54406,50236,52328,69050,74850,71547,75106,70053,63105,51967,34490,24981,22169,20376,15893,15181,0
84007,1,2004,1,18,928355,72258,58575,58031,58053,64697,79196,84457,80122,81388,72280,61735,52738,35443,23115,17776,13719,8972,5800,0
84007,1,2004,2,18,896437,68988,55871,54995,51109,52330,67896,73398,70728,75375,71093,63417,54733,36559,25738,21988,20301,16449,15469,0
84007,1,2005,1,18,941806,75315,60727,58523,58833,62176,77914,81835,81560,81867,74609,63552,55365,37252,24069,18406,14020,9491,6292,0
84007,1,2005,2,18,912532,72150,57596,55633,52226,52325,67291,71961,71959,75563,72344,64446,57964,38507,26528,22355,20374,16937,16373,0
84007,1,2006,1,18,959091,77017,64582,58945,59645,63295,78176,80387,84118,81025,76045,64840,57205,38596,25320,18799,14531,9813,6752,0
84007,1,2006,2,18,925371,72913,61440,56651,52892,53153,66554,70435,73642,73877,73212,65027,60288,40012,27543,22506,20518,17237,17471,0
84007,1,2007,1,18,973647,78842,68361,59821,60329,63038,76889,79727,85025,80278,77349,66624,56537,42657,27130,18922,14908,10026,7184,0
84007,1,2007,2,18,938972,74440,64675,57420,54023,53676,65536,70422,74203,72579,73962,66560,59195,44870,28851,22686,20370,17267,18237,0
84007,2,1975,1,17,178150,19743,19297,21636,19966,17237,16994,13528,9642,8430,7112,5969,5364,4754,3775,2238,1363,1102,0,0
84007,2,1975,2,17,206244,19424,19239,21625,21628,21536,20588,15895,11509,9982,8686,7687,7182,6453,5744,3810,2718,2538,0,0
84007,2,1976,1,17,182608,19214,19819,21602,20549,18079,18302,14040,10174,8591,7196,6084,5356,4710,3930,2414,1370,1178,0,0
84007,2,1976,2,17,211522,18918,19702,21506,22221,22509,22341,16549,12037,10173,8733,7846,7133,6455,5884,4152,2751,2612,0,0
84007,2,1977,1,17,189108,19372,20534,21664,21102,19202,19184,15250,10891,8918,7384,6222,5413,4720,4062,2537,1448,1205,0,0
84007,2,1977,2,17,219465,19049,20353,21531,22825,23847,23660,18006,12767,10543,8935,8028,7173,6530,6148,4407,2892,2771,0,0
84007,2,1978,1,17,196221,19748,21273,21767,21735,20093,20215,16437,11710,9248,7680,6391,5505,4768,4256,2658,1509,1228,0,0
84007,2,1978,2,17,228068,19417,21011,21604,23469,25094,25100,19453,13642,10938,9280,8232,7260,6657,6365,4595,3034,2917,0,0
84007,2,1979,1,17,206647,20733,22148,22311,22624,21300,21542,18105,12675,9801,8057,6724,5716,4915,4355,2839,1559,1243,0,0
84007,2,1979,2,17,240364,20406,21786,22115,24314,26641,26898,21488,14712,11597,9726,8649,7496,6932,6569,4745,3276,3014,0,0
84007,2,1980,1,17,216219,21798,22699,22692,23126,22182,23010,20096,13870,10493,8315,7016,5782,4930,4348,2926,1645,1291,0,0
